"Notes","State","State Code","Ten-Year Age Groups","Ten-Year Age Groups Code","Year","Year Code",Deaths,Population,Crude Rate
,"West Virginia","54","15-24 years","15-24","2014","2014",19,235937,Unreliable
,"West Virginia","54","15-24 years","15-24","2015","2015",16,231787,Unreliable
,"West Virginia","54","15-24 years","15-24","2016","2016",23,227084,10.1
,"West Virginia","54","15-24 years","15-24","2017","2017",19,223117,Unreliable
,"West Virginia","54","15-24 years","15-24","2018","2018",25,220321,11.3
,"West Virginia","54","15-24 years","15-24","2019","2019",25,216856,11.5
,"West Virginia","54","15-24 years","15-24","2020","2020",26,215970,12.0
,"West Virginia","54","25-34 years","25-34","2010","2010",31,220698,14.0
,"West Virginia","54","25-34 years","25-34","2011","2011",19,220823,Unreliable
,"West Virginia","54","25-34 years","25-34","2012","2012",24,220220,10.9
,"West Virginia","54","25-34 years","25-34","2013","2013",32,219405,14.6
,"West Virginia","54","25-34 years","25-34","2014","2014",28,218869,12.8
,"West Virginia","54","25-34 years","25-34","2015","2015",20,218551,9.2
,"West Virginia","54","25-34 years","25-34","2016","2016",29,219000,13.2
,"West Virginia","54","25-34 years","25-34","2017","2017",38,216070,17.6
,"West Virginia","54","25-34 years","25-34","2018","2018",26,215362,12.1
,"West Virginia","54","25-34 years","25-34","2019","2019",21,214004,9.8
,"West Virginia","54","25-34 years","25-34","2020","2020",37,214721,17.2
,"West Virginia","54","35-44 years","35-44","2010","2010",29,237494,12.2
,"West Virginia","54","35-44 years","35-44","2011","2011",34,234090,14.5
,"West Virginia","54","35-44 years","35-44","2012","2012",32,232341,13.8
,"West Virginia","54","35-44 years","35-44","2013","2013",37,231626,16.0
,"West Virginia","54","35-44 years","35-44","2014","2014",23,229785,10.0
,"West Virginia","54","35-44 years","35-44","2015","2015",30,227481,13.2
,"West Virginia","54","35-44 years","35-44","2016","2016",44,222833,19.7
,"West Virginia","54","35-44 years","35-44","2017","2017",38,218844,17.4
,"West Virginia","54","35-44 years","35-44","2018","2018",33,216760,15.2
,"West Virginia","54","35-44 years","35-44","2019","2019",31,213802,14.5
,"West Virginia","54","35-44 years","35-44","2020","2020",33,211489,15.6
,"West Virginia","54","45-54 years","45-54","2010","2010",47,276156,17.0
,"West Virginia","54","45-54 years","45-54","2011","2011",44,270449,16.3
,"West Virginia","54","45-54 years","45-54","2012","2012",45,263998,17.0
,"West Virginia","54","45-54 years","45-54","2013","2013",41,257708,15.9
,"West Virginia","54","45-54 years","45-54","2014","2014",43,251912,17.1
,"West Virginia","54","45-54 years","45-54","2015","2015",31,247696,12.5
,"West Virginia","54","45-54 years","45-54","2016","2016",35,243143,14.4
,"West Virginia","54","45-54 years","45-54","2017","2017",57,238921,23.9
,"West Virginia","54","45-54 years","45-54","2018","2018",58,234453,24.7
,"West Virginia","54","45-54 years","45-54","2019","2019",27,229251,11.8
,"West Virginia","54","45-54 years","45-54","2020","2020",25,225216,11.1
,"West Virginia","54","55-64 years","55-64","2010","2010",36,264825,13.6
,"West Virginia","54","55-64 years","55-64","2011","2011",38,272741,13.9
,"West Virginia","54","55-64 years","55-64","2012","2012",37,271725,13.6
,"West Virginia","54","55-64 years","55-64","2013","2013",41,271930,15.1
,"West Virginia","54","55-64 years","55-64","2014","2014",46,270492,17.0
,"West Virginia","54","55-64 years","55-64","2015","2015",41,268922,15.2
,"West Virginia","54","55-64 years","55-64","2016","2016",42,265906,15.8
,"West Virginia","54","55-64 years","55-64","2017","2017",45,262100,17.2
,"West Virginia","54","55-64 years","55-64","2018","2018",53,258370,20.5
,"West Virginia","54","55-64 years","55-64","2019","2019",36,254726,14.1
,"West Virginia","54","55-64 years","55-64","2020","2020",32,250292,12.8
,"West Virginia","54","65-74 years","65-74","2010","2010",18,163520,Unreliable
,"West Virginia","54","65-74 years","65-74","2011","2011",20,166573,12.0
,"West Virginia","54","65-74 years","65-74","2012","2012",21,176314,11.9
,"West Virginia","54","65-74 years","65-74","2013","2013",36,183346,19.6
,"West Virginia","54","65-74 years","65-74","2014","2014",31,190764,16.3
,"West Virginia","54","65-74 years","65-74","2015","2015",38,197364,19.3
,"West Virginia","54","65-74 years","65-74","2016","2016",45,203027,22.2
,"West Virginia","54","65-74 years","65-74","2017","2017",30,208534,14.4
,"West Virginia","54","65-74 years","65-74","2018","2018",30,212837,14.1
,"West Virginia","54","65-74 years","65-74","2019","2019",26,217323,12.0
,"West Virginia","54","65-74 years","65-74","2020","2020",35,222176,15.8
,"West Virginia","54","75-84 years","75-84","2010","2010",22,97963,22.5
,"West Virginia","54","75-84 years","75-84","2011","2011",14,97503,Unreliable
,"West Virginia","54","75-84 years","75-84","2012","2012",12,97902,Unreliable
,"West Virginia","54","75-84 years","75-84","2013","2013",18,98291,Unreliable
,"West Virginia","54","75-84 years","75-84","2014","2014",15,99113,Unreliable
,"West Virginia","54","75-84 years","75-84","2015","2015",27,99660,27.1
,"West Virginia","54","75-84 years","75-84","2016","2016",16,101168,Unreliable
,"West Virginia","54","75-84 years","75-84","2017","2017",29,103255,28.1
,"West Virginia","54","75-84 years","75-84","2018","2018",22,107141,20.5
,"West Virginia","54","75-84 years","75-84","2019","2019",19,109552,Unreliable
,"West Virginia","54","75-84 years","75-84","2020","2020",24,111083,21.6
,"West Virginia","54","85+ years","85+","2010","2010",10,35921,Unreliable
,"West Virginia","54","85+ years","85+","2015","2015",11,39264,Unreliable
,"West Virginia","54","85+ years","85+","2017","2017",10,39810,Unreliable
,"Wisconsin","55","15-24 years","15-24","2010","2010",50,785761,6.4
,"Wisconsin","55","15-24 years","15-24","2011","2011",45,786228,5.7
,"Wisconsin","55","15-24 years","15-24","2012","2012",42,780873,5.4
,"Wisconsin","55","15-24 years","15-24","2013","2013",53,784037,6.8
,"Wisconsin","55","15-24 years","15-24","2014","2014",43,788369,5.5
,"Wisconsin","55","15-24 years","15-24","2015","2015",58,789540,7.3
,"Wisconsin","55","15-24 years","15-24","2016","2016",74,788033,9.4
,"Wisconsin","55","15-24 years","15-24","2017","2017",50,782011,6.4
,"Wisconsin","55","15-24 years","15-24","2018","2018",42,774339,5.4
,"Wisconsin","55","15-24 years","15-24","2019","2019",49,768140,6.4
,"Wisconsin","55","15-24 years","15-24","2020","2020",57,766821,7.4
,"Wisconsin","55","25-34 years","25-34","2010","2010",54,721694,7.5
,"Wisconsin","55","25-34 years","25-34","2011","2011",58,731368,7.9
,"Wisconsin","55","25-34 years","25-34","2012","2012",56,734473,7.6
,"Wisconsin","55","25-34 years","25-34","2013","2013",63,732214,8.6
,"Wisconsin","55","25-34 years","25-34","2014","2014",44,730422,6.0
,"Wisconsin","55","25-34 years","25-34","2015","2015",65,726755,8.9
,"Wisconsin","55","25-34 years","25-34","2016","2016",74,727719,10.2
,"Wisconsin","55","25-34 years","25-34","2017","2017",68,731360,9.3
,"Wisconsin","55","25-34 years","25-34","2018","2018",67,737377,9.1
,"Wisconsin","55","25-34 years","25-34","2019","2019",53,741222,7.2
,"Wisconsin","55","25-34 years","25-34","2020","2020",61,740977,8.2
,"Wisconsin","55","35-44 years","35-44","2010","2010",51,725666,7.0
,"Wisconsin","55","35-44 years","35-44","2011","2011",51,708933,7.2
,"Wisconsin","55","35-44 years","35-44","2012","2012",48,699094,6.9
,"Wisconsin","55","35-44 years","35-44","2013","2013",61,694378,8.8
,"Wisconsin","55","35-44 years","35-44","2014","2014",49,690846,7.1
,"Wisconsin","55","35-44 years","35-44","2015","2015",55,689998,8.0
,"Wisconsin","55","35-44 years","35-44","2016","2016",55,686760,8.0
,"Wisconsin","55","35-44 years","35-44","2017","2017",56,694136,8.1
,"Wisconsin","55","35-44 years","35-44","2018","2018",58,704716,8.2
,"Wisconsin","55","35-44 years","35-44","2019","2019",53,713075,7.4
,"Wisconsin","55","35-44 years","35-44","2020","2020",64,722021,8.9
,"Wisconsin","55","45-54 years","45-54","2010","2010",80,873753,9.2
,"Wisconsin","55","45-54 years","45-54","2011","2011",68,864238,7.9
,"Wisconsin","55","45-54 years","45-54","2012","2012",79,850902,9.3
,"Wisconsin","55","45-54 years","45-54","2013","2013",89,833950,10.7
,"Wisconsin","55","45-54 years","45-54","2014","2014",66,816544,8.1
,"Wisconsin","55","45-54 years","45-54","2015","2015",73,799522,9.1
,"Wisconsin","55","45-54 years","45-54","2016","2016",79,779989,10.1
,"Wisconsin","55","45-54 years","45-54","2017","2017",80,760235,10.5
,"Wisconsin","55","45-54 years","45-54","2018","2018",68,737557,9.2
,"Wisconsin","55","45-54 years","45-54","2019","2019",68,715209,9.5
,"Wisconsin","55","45-54 years","45-54","2020","2020",73,698860,10.4
,"Wisconsin","55","55-64 years","55-64","2010","2010",62,699811,8.9
,"Wisconsin","55","55-64 years","55-64","2011","2011",60,732936,8.2
,"Wisconsin","55","55-64 years","55-64","2012","2012",57,745803,7.6
,"Wisconsin","55","55-64 years","55-64","2013","2013",77,765445,10.1
,"Wisconsin","55","55-64 years","55-64","2014","2014",69,780371,8.8
,"Wisconsin","55","55-64 years","55-64","2015","2015",90,794933,11.3
,"Wisconsin","55","55-64 years","55-64","2016","2016",79,806268,9.8
,"Wisconsin","55","55-64 years","55-64","2017","2017",93,815338,11.4
,"Wisconsin","55","55-64 years","55-64","2018","2018",91,820577,11.1
,"Wisconsin","55","55-64 years","55-64","2019","2019",82,823018,10.0
,"Wisconsin","55","55-64 years","55-64","2020","2020",74,819853,9.0
,"Wisconsin","55","65-74 years","65-74","2010","2010",35,400496,8.7
,"Wisconsin","55","65-74 years","65-74","2011","2011",31,411959,7.5
,"Wisconsin","55","65-74 years","65-74","2012","2012",29,440161,6.6
,"Wisconsin","55","65-74 years","65-74","2013","2013",42,462631,9.1
,"Wisconsin","55","65-74 years","65-74","2014","2014",46,484232,9.5
,"Wisconsin","55","65-74 years","65-74","2015","2015",43,507666,8.5
,"Wisconsin","55","65-74 years","65-74","2016","2016",51,530671,9.6
,"Wisconsin","55","65-74 years","65-74","2017","2017",49,552409,8.9
,"Wisconsin","55","65-74 years","65-74","2018","2018",52,571623,9.1
,"Wisconsin","55","65-74 years","65-74","2019","2019",64,594748,10.8
,"Wisconsin","55","65-74 years","65-74","2020","2020",60,620424,9.7
,"Wisconsin","55","75-84 years","75-84","2010","2010",29,258313,11.2
,"Wisconsin","55","75-84 years","75-84","2011","2011",24,258699,9.3
,"Wisconsin","55","75-84 years","75-84","2012","2012",23,260159,8.8
,"Wisconsin","55","75-84 years","75-84","2013","2013",37,261321,14.2
,"Wisconsin","55","75-84 years","75-84","2014","2014",22,263540,8.3
,"Wisconsin","55","75-84 years","75-84","2015","2015",28,265211,10.6
,"Wisconsin","55","75-84 years","75-84","2016","2016",25,268463,9.3
,"Wisconsin","55","75-84 years","75-84","2017","2017",20,273300,7.3
,"Wisconsin","55","75-84 years","75-84","2018","2018",32,285214,11.2
,"Wisconsin","55","75-84 years","75-84","2019","2019",39,294186,13.3
,"Wisconsin","55","75-84 years","75-84","2020","2020",35,300842,11.6
,"Wisconsin","55","85+ years","85+","2010","2010",14,118505,Unreliable
,"Wisconsin","55","85+ years","85+","2012","2012",11,124180,Unreliable
,"Wisconsin","55","85+ years","85+","2013","2013",12,126015,Unreliable
,"Wisconsin","55","85+ years","85+","2015","2015",11,129257,Unreliable
,"Wisconsin","55","85+ years","85+","2016","2016",17,129284,Unreliable
,"Wisconsin","55","85+ years","85+","2017","2017",15,128848,Unreliable
,"Wisconsin","55","85+ years","85+","2019","2019",16,128309,Unreliable
,"Wisconsin","55","85+ years","85+","2020","2020",18,126669,Unreliable
,"Wyoming","56","15-24 years","15-24","2010","2010",18,78460,Unreliable
,"Wyoming","56","15-24 years","15-24","2011","2011",15,78704,Unreliable
,"Wyoming","56","15-24 years","15-24","2012","2012",11,79861,Unreliable
,"Wyoming","56","15-24 years","15-24","2013","2013",15,80908,Unreliable
,"Wyoming","56","15-24 years","15-24","2014","2014",17,80249,Unreliable
,"Wyoming","56","15-24 years","15-24","2015","2015",17,78529,Unreliable
,"Wyoming","56","15-24 years","15-24","2017","2017",15,74359,Unreliable
,"Wyoming","56","15-24 years","15-24","2018","2018",20,74279,26.9
,"Wyoming","56","15-24 years","15-24","2019","2019",17,74590,Unreliable
,"Wyoming","56","15-24 years","15-24","2020","2020",18,75297,Unreliable
,"Wyoming","56","25-34 years","25-34","2012","2012",25,81099,30.8
,"Wyoming","56","25-34 years","25-34","2014","2014",11,82625,Unreliable
,"Wyoming","56","25-34 years","25-34","2015","2015",17,82842,Unreliable
,"Wyoming","56","25-34 years","25-34","2016","2016",12,81948,Unreliable
,"Wyoming","56","25-34 years","25-34","2017","2017",14,79514,Unreliable
,"Wyoming","56","25-34 years","25-34","2018","2018",13,77778,Unreliable
,"Wyoming","56","25-34 years","25-34","2019","2019",14,76433,Unreliable
,"Wyoming","56","25-34 years","25-34","2020","2020",27,76106,35.5
,"Wyoming","56","35-44 years","35-44","2011","2011",12,66673,Unreliable
,"Wyoming","56","35-44 years","35-44","2012","2012",12,68268,Unreliable
,"Wyoming","56","35-44 years","35-44","2014","2014",14,69930,Unreliable
,"Wyoming","56","35-44 years","35-44","2015","2015",16,70799,Unreliable
,"Wyoming","56","35-44 years","35-44","2016","2016",14,71334,Unreliable
,"Wyoming","56","35-44 years","35-44","2017","2017",14,71619,Unreliable
,"Wyoming","56","35-44 years","35-44","2018","2018",21,72713,28.9
,"Wyoming","56","35-44 years","35-44","2019","2019",17,74285,Unreliable
,"Wyoming","56","35-44 years","35-44","2020","2020",15,75526,Unreliable
,"Wyoming","56","45-54 years","45-54","2010","2010",16,83577,Unreliable
,"Wyoming","56","45-54 years","45-54","2011","2011",15,80936,Unreliable
,"Wyoming","56","45-54 years","45-54","2012","2012",18,78964,Unreliable
,"Wyoming","56","45-54 years","45-54","2013","2013",18,76258,Unreliable
,"Wyoming","56","45-54 years","45-54","2014","2014",15,73372,Unreliable
,"Wyoming","56","45-54 years","45-54","2015","2015",10,71070,Unreliable
,"Wyoming","56","45-54 years","45-54","2016","2016",16,69052,Unreliable
,"Wyoming","56","45-54 years","45-54","2017","2017",17,66699,Unreliable
,"Wyoming","56","45-54 years","45-54","2018","2018",13,64880,Unreliable
,"Wyoming","56","45-54 years","45-54","2019","2019",17,63853,Unreliable
,"Wyoming","56","45-54 years","45-54","2020","2020",12,63937,Unreliable
,"Wyoming","56","55-64 years","55-64","2010","2010",21,73513,28.6
,"Wyoming","56","55-64 years","55-64","2011","2011",14,77120,Unreliable
,"Wyoming","56","55-64 years","55-64","2012","2012",15,78939,Unreliable
,"Wyoming","56","55-64 years","55-64","2013","2013",18,80411,Unreliable
,"Wyoming","56","55-64 years","55-64","2016","2016",11,81266,Unreliable
,"Wyoming","56","55-64 years","55-64","2017","2017",18,80854,Unreliable
,"Wyoming","56","55-64 years","55-64","2018","2018",22,79849,27.6
,"Wyoming","56","55-64 years","55-64","2019","2019",21,78754,26.7
,"Wyoming","56","55-64 years","55-64","2020","2020",18,77314,Unreliable
,"Wyoming","56","65-74 years","65-74","2013","2013",12,45814,Unreliable
,"Wyoming","56","65-74 years","65-74","2016","2016",12,53240,Unreliable
,"Wyoming","56","65-74 years","65-74","2017","2017",12,55944,Unreliable
,"Wyoming","56","65-74 years","65-74","2018","2018",10,58168,Unreliable
,"Wyoming","56","65-74 years","65-74","2019","2019",13,60590,Unreliable
,"Wyoming","56","65-74 years","65-74","2020","2020",16,63814,Unreliable
,"Wyoming","56","75-84 years","75-84","2012","2012",10,22773,Unreliable
,"Wyoming","56","75-84 years","75-84","2015","2015",14,23633,Unreliable
,"Wyoming","56","75-84 years","75-84","2019","2019",10,27598,Unreliable
,"Wyoming","56","75-84 years","75-84","2020","2020",12,28948,Unreliable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"ICD-10 Codes: X72 (Intentional self-harm by handgun discharge); X73 (Intentional self-harm by rifle, shotgun and larger firearm"
"discharge); X74 (Intentional self-harm by other and unspecified firearm discharge)"
"Year/Month: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020"
"Group By: State; Ten-Year Age Groups; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Mar 30, 2026 3:36:45 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Mar 30, 2026 3:36:45 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
